3.320 2 BARO_RAW 0. 0.
197.312 2 IMU_GYRO_RAW -70 62 -36
197.407 2 DL_VALUE 2 655.
197.410 2 IMU_GYRO_RAW -54 -10 -30
197.455 2 ACTUATORS |1004,1997,1500,1500,1500,1500|
197.505 2 IMU_GYRO_RAW -38 25 -21
197.557 2 COMMANDS |40,14,0,0,-14,9548|
197.606 2 IMU_GYRO_RAW -28 17 -23
197.706 2 IMU_GYRO_RAW -22 18 -28
197.800 2 DOWNLINK_STATUS 0 198 50952 3085 0 268. 16. 37.73
197.808 2 BARO_RAW 0. 0.
197.811 2 IMU_GYRO_RAW -11 9 -29
197.908 2 DL_VALUE 3 0.
197.910 2 IMU_GYRO_RAW -4 17 -30
198.006 2 IMU_GYRO_RAW 3 11 -38
198.106 2 IMU_GYRO_RAW 3 1 -43
198.206 2 IMU_GYRO_RAW -4 26 -47
198.315 2 ALIVE |88,46,127,254,191,243,157,14,79,175,117,217,7,24,53,158|
198.317 2 BARO_RAW 0. 0.
198.320 2 IMU_GYRO_RAW -5 8 -47
198.407 2 DL_VALUE 4 0.
198.410 2 IMU_GYRO_RAW -8 13 -48
198.506 2 IMU_GYRO_RAW -19 2 -50
198.606 2 IMU_GYRO_RAW -31 24 -51
198.655 2 FBW_STATUS 0 55 0 163 2
198.706 2 IMU_GYRO_RAW -54 29 -54
198.800 2 DOWNLINK_STATUS 0 199 51220 3101 0 268. 16. 37.73
198.809 2 BARO_RAW 0. 0.
198.811 2 IMU_GYRO_RAW -62 38 -51
198.907 2 DL_VALUE 5 0.
198.910 2 IMU_GYRO_RAW -59 31 -40
199.006 2 IMU_GYRO_RAW -53 25 -36
199.107 2 IMU_GYRO_RAW -54 33 -50
199.206 2 IMU_GYRO_RAW -48 29 -64
199.308 2 BARO_RAW 0. 0.
199.311 2 IMU_GYRO_RAW -42 14 -64
199.407 2 DL_VALUE 6 100.
199.410 2 IMU_GYRO_RAW -29 25 -55
199.506 2 IMU_GYRO_RAW -19 1 -53
199.606 2 IMU_GYRO_RAW -16 25 -51
199.706 2 IMU_GYRO_RAW -10 11 -44
199.801 2 DOWNLINK_STATUS 0 200 51450 3115 0 230. 14. 37.73
199.808 2 BARO_RAW 0. 0.
199.811 2 IMU_GYRO_RAW -19 18 -37
199.907 2 DL_VALUE 7 0.
199.910 2 IMU_GYRO_RAW -24 30 -35
200.006 2 IMU_GYRO_RAW -27 23 -32
200.106 2 IMU_GYRO_RAW -27 27 -28
200.206 2 IMU_GYRO_RAW -28 26 -28
